raw_text,cyber attack
"Top MSP Challenges in 2021
https://threatpost.com/top-msp-challenges-in-2021/164784/

At SafeDNS, we see three entangled hurdles for MSPs in 2021 and the coming years— tied with the current economic uncertainty and somewhat linked to the pandemic.",0
"Clever Billing Fraud Applications on Google Play: Etinu
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/clever-billing-fraud-applications-on-google-play-etinu/",0
"Don't hate on cryptomining, hate the power stations, say Bitcoin super-fans We're not the ones telling them to burn fossil fuels, top names write in response to probe request",0
"Microsoft Lures Populate Half of Credential-Swiping Phishing Emails
https://threatpost.com/microsoft-lures-credential-swiping-phishing-emails/164207/

As more organizations migrate to Office 365, cybercriminals are using Outlook, Teams and other Microsoft-themed phishing lures to swipe user credentials.",1
Fedora backs down on removing BIOS support… for now The PC world is not yet ready for all UEFI all the time,0
"Bug Exposes Eufy Camera Private Feeds to Random Users
https://threatpost.com/eufy-cam-private-feeds/166288/

Customers panic and question parent company Anker’s security and privacy practices after learning their home videos could be accessed and even controlled by strangers due to a server-upgrade glitch.",0
"Protecting Sensitive Cardholder Data in Today’s Hyper-Connected World
https://threatpost.com/protecting-sensitive-cardholder-data-in-todays-hyper-connected-world/164277/

Retailers that lacked significant digital presence pre-COVID are now reaching new audiences through e-commerce sites that are accessible anytime, from anywhere, on any device.",0
"Apple Hurries Patches for Safari Bugs Under Active Attack
https://threatpost.com/apple-patch-safari-active-attack/166922/

Apple patched two bugs impacting its Safari browser WebKit engine that it said are actively being exploited.",1
"Moobot Milks Tenda Router Bugs for Propagation
https://threatpost.com/moobot-tenda-router-bugs/166902/

An analysis of the campaign revealed Cyberium, an active Mirai-variant malware hosting site.",1
"S3 Ep23: Hafnium happenings, I see you, and Pythonic poison [Podcast]
https://nakedsecurity.sophos.com/2021/03/11/s3-ep23-hafnium-happenings-i-see-you-and-pythonic-poison-podcast/

New episode - listen now! (And find out what HAFNIUM really stands for.)",0
"Digital Divorce: Who Gets the Airline Miles and Music Files?
https://www.mcafee.com/blogs/consumer/digital-divorce-who-gets-the-airline-miles-and-music-files/",0
"Europe’s Quantum Story is Accelerating, and the World Will be Better for it
https://www.mcafee.com/blogs/other-blogs/executive-perspectives/europes-quantum-story-is-accelerating-and-the-world-will-be-better-for-it/",0
"Naked Security Live – How to spot “government” scammers
https://nakedsecurity.sophos.com/2021/04/12/naked-security-live-how-to-spot-government-scammers/

Latest episode - watch now, and please share with your friends and family!",0
"Researchers Follow the Breadcrumbs: The Latest Vulnerabilities in Windows’ Network Stack
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/researchers-follow-the-breadcrumbs-the-latest-vulnerabilities-in-windows-network-stack/",0
"When gyms were forced to close last year, you likely looked for other ways to get some exercise and stay active during quarantine. From investing in a few pairs of dumbbells or perhaps downloading an app or two to help you track your workouts, you found alternatives to help you break a sweat. As an accessible, easy way to release endorphins, running quickly […]
The post How to Remain Secure While Using Running Apps (https://www.mcafee.com/blogs/consumer/how-to-remain-secure-while-using-running-apps/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Hacking group used ProxyLogon exploits to breach hotels worldwide A newly discovered cyberespionage group has been targeting hotels worldwide around the world since at least 2019, as well as higher-profile targets such as governments, international organizations, law firms, and engineering companies.",0
Citrix spreads its Desktop as a Service across Google and Azure clouds It's Q2 2022 – and remote/mixed access is still very much a thing,0
"State-sponsored Threat Groups Target Telcos, Steal 5G Secrets
https://threatpost.com/state-sponsored-threat-groups-target-telcos-steal-5g-secrets/164841/

Researchers say China-linked APTs lure victims with bogus Huawei career pages in what they dub ‘Operation Diànxùn’.",1
"Can *YOU* blow a PC speaker using only a Linux kernel driver?
https://nakedsecurity.sophos.com/2021/06/18/can-you-blow-a-pc-speaker-using-only-a-linux-kernel-driver/

Can you help? There's a hidden meaning here, and it's time to find it!",0
"World Password Day isn’t the most popular day on the calendar, but it’s an important reminder that good password hygiene is essential to staying safe online. This World Password Day, we’d like to talk about improving your password hygiene, how you can help your friends and family improve theirs, and what the future of authentication […]
The post World Password Day: Make Passwords the Strongest Link in Your Online Security (https://www.mcafee.com/blogs/consumer/identity-protection/world-password-day-make-passwords-the-strongest-link-in-your-online-security/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Four Android Bugs Being Exploited in the Wild
https://threatpost.com/android-bugs-exploited-wild/166347/

On Wednesday, Google quietly slipped updates into its May 3 Android security bulletin for bugs that its Project Zero group has confirmed are zero-days.",0
"Mozilla Patches Bugs in Firefox, Now Blocks Cross-Site Cookie Tracking
https://threatpost.com/mozilla-firefox-bugs-cookie-tracking/164246/

Mozilla said its Total Cookie Protection feature in Firefox 86 prevents invasive, cross-site cookie tracking.",0
"A New Program for Your Peloton –  Whether You Like It or Not
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/a-new-program-for-your-peloton-whether-you-like-it-or-not/",0
"Netop Vision Pro – Distance Learning Software is 20/20 in Hindsight
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/netop-vision-pro-distance-learning-software-is-20-20-in-hindsight/",0
"Private browsing vs VPN – Which one is more private?
https://www.mcafee.com/blogs/consumer/consumer-cyber-awareness/private-browsing-vs-vpn-which-one-is-more-private/",0
"Monumental Supply-Chain Attack on Airlines Traced to State Actor
https://threatpost.com/supply-chain-attack-airlines-state-actor/166842/

Airlines are warned to scour networks for traces of the campaign, likely the work of APT41, lurking in networks.",1
"Five Critical Password Security Rules Your Employees Are Ignoring
https://threatpost.com/5-password-security-rules-employees-ignoring/165686/

According to Keeper Security’s Workplace Password Malpractice Report, many remote workers aren’t following best practices for password security.",0
"Chinese Hackers Hijacked NSA-Linked Hacking Tool: Report
https://threatpost.com/chinese-hackers-hijacked-nsa-hacking-tool/164155/

APT31, a Chinese-affiliated threat group, copied a Microsoft Windows exploit previously used by the Equation Group, said researchers.",0
"Adobe Fixes Critical ColdFusion Flaw in Emergency Update
https://threatpost.com/adobe-critical-coldfusion-flaw-update/164946/

Attackers can leverage the critical Adobe ColdFusion flaw to launch arbitrary code execution attacks.",0
"70,000 Phishing Emails Sent Impersonating the IRS: How to Stay Protected
https://www.mcafee.com/blogs/consumer/consumer-threat-notices/70000-phishing-emails-sent-impersonating-the-irs-how-to-stay-protected/",1
"Take It Personally: Ten Tips for Protecting Your Personally Identifiable Information (PII) Seems like we always have a connected device somewhere within arm’s reach, whether it’s a smartphone, laptop, tablet, a wearable, or some combination of them all. In a way, we bring the internet along with us nearly wherever we go. Yet there’s something […]
The post Take It Personally: Ten Tips for Protecting Your Personally Identifiable Information (PII) (https://www.mcafee.com/blogs/consumer/take-it-personally-ten-tips-for-protecting-your-personally-identifiable-information-pii/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"The McAfee Advanced Threat Research team today published the McAfee Labs Threats Report: April 2021. In this edition, we present new findings in our traditional threat statistical categories – as well as our usual malware, sectors, and vectors – imparted in a new, enhanced digital presentation that’s more easily consumed and interpreted. Historically, our reports […]
The post McAfee Labs Report Reveals Latest COVID-19 Threats and Malware Surges (https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-labs-report-reveals-latest-covid-19-threats-and-malware-surges/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",1
"Is the Clubhouse App a Safe Place for Kids to Hangout? Most of us have fond summer memories of hanging out with friends in a secret clubhouse. However, this isn’t that. While the word clubhouse stirs up instant feelings of belonging to a group of friends, the digital Clubhouse app, we’re referencing is a meeting […]
The post Is the Clubhouse App a Safe Place for Kids to Hangout? (https://www.mcafee.com/blogs/consumer/family-safety/is-the-clubhouse-app-a-safe-place-for-kids-to-hangout/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Supreme Court Limits Scope of Controversial Hacking Law
https://threatpost.com/court-limits-scope-hacking-law/166672/

Judges rule that Georgia police officer did not violate CFAA when he accessed law-enforcement data in exchange for bribe money, a ruling that takes heat off ethical hackers.",1
